,river,season,plot,subplot,width_m,area_sampled_subplot_m2,area_plot_m2,volume_m3,temp_C,pH,conductivity,TDS,salinity,flow_m_sec,depth_m,student_1,student_2,date,code,fish_number,host_common_name,host_species,sex,length_mm,wet_weight_g,dry_weight_g,nematode_sp1,eocolis_sp,clinostomum_marginatum,eustronglyoides_sp,leptorhynchoides_larval,neoechinorhynchus_larval,proteocephalus,bothriocephalus,Spathebothriidea,plagioporus,intestine,strigeoidae_larval,alloglossidium,Isoglaridacris,pilum_adult,Fessesentis_adult,crepidostomum_isostomum,crepidostomum_cooperi,Caecincola,acanthocephalus_sp,neoechinorhynchus_cristatus,triganodistomum,echinorhynchus_adult,camallanus_adult,leptorhynchoids_adult,rhabdochona,p_minimum,jelly_metacercariae,uvulifer_ambloplitis,conective_tissue,Trematode_sp1,Philonema,tapeworm_sp2,pomporhynchus_adult,Spinitectus,Raphidascaris,phyllodistomum,neoechinorhynchus_cylindratus_ad,allocreadium_commune,red_intestinal_nematode,leech
626,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-TD-2,346,tesellated darter,Etheostoma olmstedi_,F,37.31,1.29,0.2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-16,347,bridle shiner,Notropis bifrenatus,J,35.14,0.64,0.1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
628,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-17,348,bridle shiner,Notropis bifrenatus,-,-,0.4,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-4,349,spotfin shiner,Cyprinella spiloptera,F,51.86,2.46,0.3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-5,350,spotfin shiner,Cyprinella spiloptera,F,54.8,3.11,0.4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-6,351,spotfin shiner,Cyprinella spiloptera,F,57.58,3.45,0.5269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-7,352,spotfin shiner,Cyprinella spiloptera,F,53.64,2.88,0.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-18,353,bridle shiner,Notropis bifrenatus,-,-,0.2,0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-8,354,spotfin shiner,Cyprinella spiloptera,F,50.85,2.06,0.3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-9,355,spotfin shiner,Cyprinella spiloptera,F,57.99,3.48,0.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-10,356,spotfin shiner,Cyprinella spiloptera,F,55.78,2.99,0.4759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-19,357,bridle shiner,Notropis bifrenatus,-,-,0.41,0.0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-11,358,spotfin shiner,Cyprinella spiloptera,F,53.79,2.77,0.3389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-12,359,spotfin shiner,Cyprinella spiloptera,F,58.57,2.98,0.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-13,360,spotfin shiner,Cyprinella spiloptera,F,61.18,4.24,0.6068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-14,361,spotfin shiner,Cyprinella spiloptera,F,61.07,3.69,0.5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-15,362,spotfin shiner,Cyprinella spiloptera,F,63.3,4.81,0.6704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-16,363,spotfin shiner,Cyprinella spiloptera,M,63.91,5.22,0.7736,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-17,364,spotfin shiner,Cyprinella spiloptera,M,84.82,12.24,2.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BK-2,365,banded killifish,Fundulus diaphanus,M,68.5,6.55,1.0545,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,24,0,0,0,0,0,0,0,0,0,44,0,0
646,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BK-3,366,banded killifish,Fundulus diaphanus,F,77.86,10.38,1.5081,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5,0,0,0,0,0,0,0,0,0,15,0,0
647,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-18,367,spotfin shiner,Cyprinella spiloptera,F,56.74,2.88,0.5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-TD-3,368,tesellated darter,Etheostoma olmstedi_,F,38.32,1.18,0.2397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-19,369,spotfin shiner,Cyprinella spiloptera,F,67.9,5.6,1.1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BK-4,370,banded killifish,Fundulus diaphanus,M,66.55,6.35,1.1713,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-20,371,spotfin shiner,Cyprinella spiloptera,F,49.36,1.76,0.3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-20,372,bridle shiner,Notropis bifrenatus,-,-,0.5,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-21,373,bridle shiner,Notropis bifrenatus,M,38.51,0.82,0.1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-21,374,spotfin shiner,Cyprinella spiloptera,F,63.7,4.51,0.8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-CS-1,375,comely shiner,Notropis amoenus,M,65.05,6.87,1.1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-22,376,bridle shiner,Notropis bifrenatus,-,-,0.25,0.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-22,377,spotfin shiner,Cyprinella spiloptera,F,57.08,2.73,0.5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-23,378,bridle shiner,Notropis bifrenatus,M,54.63,3.33,0.6518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-24,379,bridle shiner,Notropis bifrenatus,M,49.53,2.25,0.4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-25,380,bridle shiner,Notropis bifrenatus,F,57.25,3.81,0.7596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-23,381,spotfin shiner,Cyprinella spiloptera,F,57.89,3.36,0.7089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-CS-2,382,comely shiner,Notropis amoenus,M,62.99,5.58,0.9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-24,383,spotfin shiner,Cyprinella spiloptera,F,58.74,3.2,0.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-26,384,bridle shiner,Notropis bifrenatus,J,40.9,0.98,0.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-25,385,spotfin shiner,Cyprinella spiloptera,M,75.75,8.24,1.677,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-26,386,spotfin shiner,Cyprinella spiloptera,M,74.77,8.62,1.6442,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-27,387,spotfin shiner,Cyprinella spiloptera,F,52.84,2.36,0.4556,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-28,388,spotfin shiner,Cyprinella spiloptera,M,55.68,2.96,0.5705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-29,389,bridle shiner,Notropis bifrenatus,-,-,0.3,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-29,390,spotfin shiner,Cyprinella spiloptera,F,57.97,3.42,0.6343,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-30,391,spotfin shiner,Cyprinella spiloptera,F,65.61,4.81,1.0571,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-30,392,bridle shiner,Notropis bifrenatus,F,39.49,0.99,0.2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-31,393,bridle shiner,Notropis bifrenatus,-,-,-,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-31,394,spotfin shiner,Cyprinella spiloptera,F,54.31,3.08,0.6021,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-32,395,bridle shiner,Notropis bifrenatus,-,-,-,0.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-33,396,bridle shiner,Notropis bifrenatus,-,-,0.36,0.0748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-32,397,spotfin shiner,Cyprinella spiloptera,J,47.57,1.2,0.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-33,398,spotfin shiner,Cyprinella spiloptera,F,59.94,3.33,0.5996,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-34,399,bridle shiner,Notropis bifrenatus,-,-,0.25,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-35,400,bridle shiner,Notropis bifrenatus,F,45.05,1.92,0.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-36,401,bridle shiner,Notropis bifrenatus,-,-,0.43,0.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-37,402,bridle shiner,Notropis bifrenatus,J,34.49,0.68,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-34,403,spotfin shiner,Cyprinella spiloptera,F,53.15,3.35,0.5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-35,404,spotfin shiner,Cyprinella spiloptera,F,59.1,3.31,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-36,405,spotfin shiner,Cyprinella spiloptera,F,59.18,3.16,0.6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-37,406,spotfin shiner,Cyprinella spiloptera,F,55.81,2.9,0.5591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-38,407,spotfin shiner,Cyprinella spiloptera,M,68.79,5.96,0.9868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-39,408,spotfin shiner,Cyprinella spiloptera,F,60.83,4.27,0.7753,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-38,409,bridle shiner,Notropis bifrenatus,-,-,0.34,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-39,410,spotfin shiner,Cyprinella spiloptera,M,86.58,12.79,2.8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-39,411,bridle shiner,Notropis bifrenatus,M,55.41,3.95,0.6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-SF-40,412,spotfin shiner,Cyprinella spiloptera,F,53.1,2.52,0.3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Raritan,spring,3,2,31.9,638,3186,344.52,17.5,9.3,398,282,211,1.4465,0.54,darrell_jones,mason_hermann,5/4/17,RS32-BR-40,413,bridle shiner,Notropis bifrenatus,M,49.77,2.13,0.4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
